,belongs_to_collection,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genres,original_language,revenue,title,vote_average,vote_count
489,,Drama,Action,Thriller,Crime,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",de,0.0,M,8.0,465.0
490,"{'id': 1960, 'name': 'Evil Dead Collection', 'poster_path': '/eWFADubShlTEUiNsPcN6BMOKakr.jpg', 'backdrop_path': '/jrLLRe7pctP1aFDRuD9mt59YGHX.jpg'}",Horror,Comedy,Fantasy,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",en,5923044.0,Evil Dead II,7.5,760.0
491,,Adventure,Drama,History,Thriller,War,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",en,11744471.0,The Great Escape,7.8,731.0
492,,Drama,War,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",en,50000000.0,The Deer Hunter,7.8,943.0
493,,Romance,Fantasy,Drama,Comedy,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,70906973.0,Groundhog Day,7.4,2358.0
494,,Western,,,,,,,"[{'id': 37, 'name': 'Western'}]",en,159157447.0,Unforgiven,7.7,1133.0
495,,Mystery,Thriller,,,,,,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,96105910.0,The Manchurian Candidate,7.7,188.0
496,,Comedy,Crime,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,0.0,Arsenic and Old Lace,7.4,234.0
497,"{'id': 264, 'name': 'Back to the Future Collection', 'poster_path': '/UV8VEgAxgKVnCVnZhFACmhxjE4.jpg', 'backdrop_path': '/c9C9Pg2QctyjZHRmS0P8rZg1OTA.jpg'}",Adventure,Comedy,Science Fiction,Family,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",en,381109762.0,Back to the Future,8.0,6239.0
498,,Drama,Comedy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,119418501.0,Fried Green Tomatoes,7.6,298.0
499,,Drama,History,War,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,89800000.0,Patton,7.3,327.0
500,,Crime,Drama,Comedy,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Down by Law,7.2,149.0
501,,Science Fiction,Animation,,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",ja,553171.0,Akira,7.8,792.0
502,"{'id': 8050, 'name': 'Highlander Collection', 'poster_path': '/mNIXoyFicGseg9NoG3NHKZolKze.jpg', 'backdrop_path': '/gY5NPUGGJJdaGPlEM6f2pfHNtit.jpg'}",Adventure,Action,Fantasy,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",en,5900000.0,Highlander,6.8,642.0
503,,Crime,Drama,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,16217773.0,Cool Hand Luke,7.7,390.0
504,,Drama,Comedy,History,Romance,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",fr,0.0,Cyrano de Bergerac,6.8,131.0
505,,Comedy,Science Fiction,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",en,86273333.0,Young Frankenstein,7.7,880.0
506,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,2015810.0,Night on Earth,7.5,165.0
507,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",zh,0.0,Raise the Red Lantern,7.8,139.0
508,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,11000000.0,The Great Dictator,8.1,756.0
509,"{'id': 55427, 'name': 'Fantasia Collection', 'poster_path': '/qHpXVQVhSOXwFNFCfKfdTnuyrXl.jpg', 'backdrop_path': '/7YanwpylLB3yzhwzf11W1tYpcQF.jpg'}",Animation,Family,Music,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",en,83320000.0,Fantasia,7.2,831.0
510,,Western,,,,,,,"[{'id': 37, 'name': 'Western'}]",en,8000000.0,High Noon,7.6,343.0
511,,Crime,Drama,Mystery,Thriller,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,The Big Sleep,7.6,244.0
512,,Thriller,Comedy,Drama,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,1108462.0,Heathers,7.3,387.0
513,,Science Fiction,Drama,Fantasy,Romance,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",en,0.0,Somewhere in Time,7.1,104.0
514,,Action,Adventure,Drama,History,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,146900000.0,Ben-Hur,7.5,660.0
515,,Comedy,Music,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",en,4736202.0,This Is Spinal Tap,7.6,413.0
516,"{'id': 173344, 'name': 'Qatsi Collection', 'poster_path': '/AlE6QJc87zH5vYw6AI779ywRZG6.jpg', 'backdrop_path': '/2pRLc3z0jE1WkFJLCZyITtYjo08.jpg'}",Documentary,Music,,,,,,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",en,1723872.0,Koyaanisqatsi,7.7,140.0
517,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,18553948.0,Some Kind of Wonderful,6.9,104.0
518,"{'id': 84, 'name': 'Indiana Jones Collection', 'poster_path': '/lpxDrACKJhbbGOlwVMNz5YCj6SI.jpg', 'backdrop_path': '/6kh59mZizZsttZPR0HAdXk6Ve2n.jpg'}",Adventure,Action,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",en,474171806.0,Indiana Jones and the Last Crusade,7.6,3221.0
519,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,30177511.0,Being There,7.7,243.0
520,,Drama,History,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,77737889.0,Gandhi,7.4,730.0
521,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,20966644.0,A Room with a View,6.9,164.0
522,,Comedy,Romance,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,13000000.0,Real Genius,6.6,121.0
523,,Music,,,,,,,"[{'id': 10402, 'name': 'Music'}]",en,22244207.0,Pink Floyd: The Wall,7.7,363.0
524,,War,Drama,History,,,,,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,34700291.0,The Killing Fields,7.5,180.0
525,,Adventure,Science Fiction,Action,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",en,3250000.0,Forbidden Planet,7.2,238.0
526,,Drama,Fantasy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",en,84431625.0,Field of Dreams,7.1,383.0
527,,Adventure,Drama,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",en,0.0,The Man Who Would Be King,7.6,148.0
528,,History,Drama,Western,Crime,,,,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",en,102308889.0,Butch Cassidy and the Sundance Kid,7.4,659.0
529,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,2181987.0,"Paris, Texas",7.7,282.0
530,,Comedy,Romance,Drama,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,92823546.0,When Harry Met Sally...,7.3,974.0
531,"{'id': 8091, 'name': 'Alien Collection', 'poster_path': '/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', 'backdrop_path': '/kB0Y3uGe9ohJa59Lk8UO9cUOxGM.jpg'}",Science Fiction,Action,Horror,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",en,159773545.0,Alien쨀,6.2,1664.0
532,,Horror,Comedy,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",en,31973249.0,An American Werewolf in London,7.2,571.0
533,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",Drama,Horror,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,86432000.0,The Amityville Horror,6.2,192.0
534,,Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,11403529.0,The Birds,7.3,959.0
535,"{'id': 422193, 'name': 'The Blob Collection', 'poster_path': None, 'backdrop_path': None}",Horror,Science Fiction,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.0,The Blob,6.2,147.0
536,,Romance,Horror,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",en,215862692.0,Dracula,7.1,1087.0
537,"{'id': 218406, 'name': 'Frankenstein (Universal Series)', 'poster_path': '/2PJYpPHOqnVMXelHV1T4t6zra4i.jpg', 'backdrop_path': '/oR3GHwhvOcjn124b7wOZl9SHh8G.jpg'}",Horror,Science Fiction,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.0,Bride of Frankenstein,7.4,208.0
538,"{'id': 98580, 'name': 'Candyman Collection', 'poster_path': '/7yGuKyI0YOBZcOcfwP90WkAbwgD.jpg', 'backdrop_path': '/hJjCx4njVdHJobhvr84e5J6MgTw.jpg'}",Drama,Horror,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,25792310.0,Candyman,6.2,303.0
539,,Crime,Thriller,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,182300000.0,Cape Fear,7.0,692.0
540,,Drama,Thriller,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Cape Fear,7.2,125.0
541,"{'id': 257053, 'name': 'Carrie Collection', 'poster_path': '/5atZnoMxfDtEJbc1XpdYJLRLsRT.jpg', 'backdrop_path': '/dq9R9yertBFLssefa5d43XApBr9.jpg'}",Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,33800000.0,Carrie,7.0,977.0
542,"{'id': 8581, 'name': 'A Nightmare on Elm Street Collection', 'poster_path': '/BcgmrOz69AUBRukw5LLGeYsOgo.jpg', 'backdrop_path': '/xDScJToK3YDTZmxNqQ0hFTObeXq.jpg'}",Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,25504513.0,A Nightmare on Elm Street,7.2,1212.0
543,,Fantasy,Horror,,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",de,0.0,Nosferatu,7.7,373.0
544,"{'id': 10919, 'name': 'The Omen Collection', 'poster_path': '/5De8Hqq0z9gmDM7SbWU0C5pTjPC.jpg', 'backdrop_path': '/97vU4Y2bBmoJ3Mwi3uOAL8ahdUC.jpg'}",Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,60922980.0,The Omen,7.2,485.0
545,"{'id': 498, 'name': 'Heart of Gold Collection', 'poster_path': '/cwrmUIVzOuR9FdqKBfERkMHdde0.jpg', 'backdrop_path': '/293UTX2btTkblOL7WZF1Q7veIJm.jpg'}",Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",da,3803298.0,Breaking the Waves,7.2,213.0
546,,Action,Drama,Horror,Mystery,Thriller,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,1179002.0,Nightwatch,6.2,104.0
547,"{'id': 115570, 'name': 'Star Trek: The Next Generation Collection', 'poster_path': '/sddV6vaUC6x37icJS3opIXTXB07.jpg', 'backdrop_path': '/r7MMQenUURHhAVHFymtOb8AX4Bm.jpg'}",Science Fiction,Action,Adventure,Thriller,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,150000000.0,Star Trek: First Contact,7.0,671.0
548,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,0.0,Shine,7.3,136.0
549,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,24444121.0,Sling Blade,7.4,236.0
550,"{'id': 307637, 'name': 'Jingle All the Way Collection', 'poster_path': '/8lId3K1HKp39peVG1VwLfA6RFsK.jpg', 'backdrop_path': '/grCEwz2sIneF1wlDtVx6UiLqtLc.jpg'}",Family,Comedy,,,,,,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",en,129832389.0,Jingle All the Way,5.5,583.0
551,,Drama,History,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,0.0,The Crucible,6.7,134.0
552,"{'id': 124916, 'name': '101 Dalmatians (Live-Action) Collection', 'poster_path': '/oSeIai1ioj4dbq7WgbPzpsSCzkS.jpg', 'backdrop_path': '/eTaNHqpi7VldgcrDetfTzk4FeDi.jpg'}",Comedy,Family,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,320689294.0,101 Dalmatians,5.6,722.0
553,"{'id': 1570, 'name': 'Die Hard Collection', 'poster_path': '/dQP1lu4tBtCiAMeCRcuTFpJiM7y.jpg', 'backdrop_path': '/5kHVblr87FUScuab1PVSsK692IL.jpg'}",Action,Thriller,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,240031094.0,Die Hard 2,6.6,1920.0
554,"{'id': 151, 'name': 'Star Trek: The Original Series Collection', 'poster_path': '/zcB8KxHA4EapOoZZPAvwgmE1iGK.jpg', 'backdrop_path': '/9BQj9hq0aK6yM9Tm2NJ28jg572y.jpg'}",Science Fiction,Adventure,Mystery,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",en,139000000.0,Star Trek: The Motion Picture,6.2,541.0
555,"{'id': 151, 'name': 'Star Trek: The Original Series Collection', 'poster_path': '/zcB8KxHA4EapOoZZPAvwgmE1iGK.jpg', 'backdrop_path': '/9BQj9hq0aK6yM9Tm2NJ28jg572y.jpg'}",Science Fiction,Action,Adventure,Thriller,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,96900000.0,Star Trek VI: The Undiscovered Country,6.7,421.0
556,"{'id': 151, 'name': 'Star Trek: The Original Series Collection', 'poster_path': '/zcB8KxHA4EapOoZZPAvwgmE1iGK.jpg', 'backdrop_path': '/9BQj9hq0aK6yM9Tm2NJ28jg572y.jpg'}",Science Fiction,Action,Adventure,Thriller,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,70200000.0,Star Trek V: The Final Frontier,5.6,384.0
557,"{'id': 151, 'name': 'Star Trek: The Original Series Collection', 'poster_path': '/zcB8KxHA4EapOoZZPAvwgmE1iGK.jpg', 'backdrop_path': '/9BQj9hq0aK6yM9Tm2NJ28jg572y.jpg'}",Action,Adventure,Science Fiction,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,96800000.0,Star Trek II: The Wrath of Khan,7.3,688.0
558,"{'id': 151, 'name': 'Star Trek: The Original Series Collection', 'poster_path': '/zcB8KxHA4EapOoZZPAvwgmE1iGK.jpg', 'backdrop_path': '/9BQj9hq0aK6yM9Tm2NJ28jg572y.jpg'}",Science Fiction,Action,Adventure,Thriller,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,87000000.0,Star Trek III: The Search for Spock,6.4,443.0
559,"{'id': 151, 'name': 'Star Trek: The Original Series Collection', 'poster_path': '/zcB8KxHA4EapOoZZPAvwgmE1iGK.jpg', 'backdrop_path': '/9BQj9hq0aK6yM9Tm2NJ28jg572y.jpg'}",Science Fiction,Adventure,,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",en,133000000.0,Star Trek IV: The Voyage Home,6.9,490.0
560,"{'id': 120794, 'name': 'Batman Collection', 'poster_path': '/adQxUvQW8HXNsvMG5aj71pHh9T.jpg', 'backdrop_path': '/9SpZvXLZDGGtFqVDByGqSGI64Kw.jpg'}",Action,Fantasy,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",en,280000000.0,Batman Returns,6.6,1706.0
561,"{'id': 9329, 'name': 'Young Guns Collection', 'poster_path': '/5Mb6Y6RnyHu8SzO5gQl2YgO8Z6n.jpg', 'backdrop_path': '/whZZ13xGyCLFn21yVhQ9RXMSuKh.jpg'}",Crime,Action,Adventure,Drama,Western,,,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",en,44726644.0,Young Guns,6.6,262.0
562,"{'id': 9329, 'name': 'Young Guns Collection', 'poster_path': '/5Mb6Y6RnyHu8SzO5gQl2YgO8Z6n.jpg', 'backdrop_path': '/whZZ13xGyCLFn21yVhQ9RXMSuKh.jpg'}",Western,Adventure,,,,,,"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]",en,0.0,Young Guns II,6.3,165.0
563,"{'id': 86083, 'name': 'Grease Collection', 'poster_path': '/rYy6EBjcCh9jwcfxhyUZFLFiG84.jpg', 'backdrop_path': '/95ASlSlkBSILVLrZA69P0OdniP5.jpg'}",Romance,,,,,,,"[{'id': 10749, 'name': 'Romance'}]",en,181813770.0,Grease,7.2,1633.0
564,"{'id': 86083, 'name': 'Grease Collection', 'poster_path': '/rYy6EBjcCh9jwcfxhyUZFLFiG84.jpg', 'backdrop_path': '/95ASlSlkBSILVLrZA69P0OdniP5.jpg'}",Comedy,Drama,Family,Music,Romance,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,15171476.0,Grease 2,4.9,185.0
565,"{'id': 112399, 'name': 'Under Siege Collection', 'poster_path': '/5hkZdonGNmoqatnadpDnIgEbrho.jpg', 'backdrop_path': '/4Ysa3x4wDwolRpUXBCrig7szGon.jpg'}",Action,Thriller,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,156563139.0,Under Siege,6.1,405.0
566,"{'id': 2366, 'name': 'The Jaws Collection', 'poster_path': '/fgraZdDCvAtBr0MHczmL6raonHd.jpg', 'backdrop_path': '/us13Po7SYoHl9wBNVcz04t0oh7F.jpg'}",Horror,Thriller,Adventure,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",en,470654000.0,Jaws,7.5,2628.0
567,"{'id': 2366, 'name': 'The Jaws Collection', 'poster_path': '/fgraZdDCvAtBr0MHczmL6raonHd.jpg', 'backdrop_path': '/us13Po7SYoHl9wBNVcz04t0oh7F.jpg'}",Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,187884007.0,Jaws 2,5.9,412.0
568,"{'id': 2366, 'name': 'The Jaws Collection', 'poster_path': '/fgraZdDCvAtBr0MHczmL6raonHd.jpg', 'backdrop_path': '/us13Po7SYoHl9wBNVcz04t0oh7F.jpg'}",Thriller,Horror,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",en,87987055.0,Jaws 3-D,4.2,266.0
569,,Comedy,Fantasy,Science Fiction,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",en,101371017.0,Mars Attacks!,6.1,1544.0
570,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,273552592.0,Jerry Maguire,6.7,941.0
571,,Comedy,Crime,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,29180280.0,Raising Arizona,7.2,548.0
572,,Comedy,Crime,Drama,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,105232691.0,Sneakers,6.7,301.0
573,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,12803305.0,Marvin's Room,6.6,130.0
574,,Animation,Comedy,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Beavis and Butt-Head Do America,6.5,169.0
575,"{'id': 2602, 'name': 'Scream Collection', 'poster_path': '/3DjOcwfd8cTcKBkWTcNntAZajEg.jpg', 'backdrop_path': '/jPTbJp1601vLu27WhyjhpVk8w0h.jpg'}",Crime,Horror,Mystery,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",en,173046663.0,Scream,7.0,1520.0
576,,Action,Adventure,Drama,History,Romance,War,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",en,75505856.0,The Last of the Mohicans,7.1,747.0
577,,Comedy,Drama,Fantasy,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",en,119718203.0,Michael,5.5,174.0
578,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,0.0,Hamlet,7.3,118.0
579,,History,Drama,Music,,,,,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,141047179.0,Evita,5.9,122.0
580,,Adventure,Drama,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",en,0.0,Walkabout,7.4,111.0
581,,Action,Drama,Mystery,Thriller,Crime,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,25804707.0,Murder at 1600,5.8,130.0
582,"{'id': 269098, 'name': 'Police Story Collection', 'poster_path': '/zF4gP4w1xxM7jDKLjTDK3ixkkms.jpg', 'backdrop_path': '/5qbfJzkMAUkFxcVo0dqnTRmpUoh.jpg'}",Action,Adventure,Comedy,Crime,Drama,Thriller,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",cn,21890845.0,First Strike,6.5,101.0
583,,Action,Comedy,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Beverly Hills Ninja,5.5,176.0
584,,Action,Adventure,Comedy,Crime,Thriller,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,31987563.0,Metro,5.3,136.0
585,,Action,Adventure,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,178127760.0,Dante's Peak,5.8,445.0
586,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,23202734.0,Benny & Joon,6.9,220.0
587,,Drama,Comedy,Romance,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,29481428.0,Fools Rush In,5.8,133.0
588,,Crime,Drama,Thriller,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,50068310.0,Absolute Power,6.4,226.0
589,"{'id': 108693, 'name': ""National Lampoon's Vacation Collection"", 'poster_path': '/zvEUkLpDO7xlgabBEA9CCc0cvAt.jpg', 'backdrop_path': '/pBmhj6KkEjlzc3e7jAPkIHgGIrE.jpg'}",Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,36400360.0,Vegas Vacation,6.0,175.0
590,,Drama,Thriller,Mystery,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,3675201.0,Lost Highway,7.5,572.0
591,,Crime,Drama,Thriller,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,41954997.0,Donnie Brasco,7.4,1175.0
