,title,id,revenue,vote_average,vote_count,genre1,genre2,genre3,genre4,genre5,genre6,genre7
981,Shadow of the Vampire,10873,8279017.0,6.6,149.0,Drama,Horror,,,,,
982,Annie,15739,57059003.0,6.2,203.0,Comedy,Drama,Family,Music,,,
983,Don't Tell Mom the Babysitter's Dead,15413,25196249.0,5.8,108.0,Comedy,Family,,,,,
984,Antitrust,9989,18195610.0,5.8,156.0,Action,Crime,Drama,,,,
985,Save the Last Dance,9816,91038276.0,6.3,359.0,Drama,Family,Romance,Music,,,
986,The Pledge,5955,29400000.0,6.6,221.0,Crime,Drama,Mystery,Thriller,,,
987,Beverly Hills Cop II,96,299965036.0,6.1,627.0,Action,Comedy,Crime,,,,
988,Beverly Hills Cop,90,316360478.0,6.8,985.0,Action,Comedy,Crime,,,,
989,Can't Buy Me Love,12919,31623833.0,6.7,167.0,Drama,Comedy,Romance,Family,,,
990,Empire of the Sun,10110,22238696.0,7.3,491.0,Drama,History,War,,,,
991,The Evil Dead,764,29400000.0,7.3,913.0,Horror,,,,,,
992,The Lost Boys,1547,32222567.0,6.8,545.0,Horror,Comedy,,,,,
993,The Monster Squad,13509,3769990.0,6.8,146.0,Horror,Comedy,Action,Fantasy,Science Fiction,,
994,Hannibal,9740,351692268.0,6.4,1296.0,Crime,Drama,Thriller,Horror,,,
995,Sweet November,1921,65754228.0,6.4,292.0,Drama,Romance,,,,,
996,3000 Miles to Graceland,12138,18720175.0,5.8,181.0,Action,Adventure,Comedy,Thriller,Crime,,
997,The Mexican,6073,147845033.0,5.8,453.0,Action,Comedy,Crime,Romance,,,
998,15 Minutes,2749,56359980.0,5.7,194.0,Action,Crime,Thriller,,,,
999,Mermaids,4587,35419397.0,6.5,124.0,Comedy,Drama,Romance,,,,
1000,Manhunter,11454,8620929.0,6.8,340.0,Crime,Horror,Thriller,,,,
1001,Death on the Nile,4192,14560084.0,6.7,121.0,Mystery,,,,,,
1002,Enemy at the Gates,853,96976270.0,7.2,1023.0,War,,,,,,
1003,Memento,77,39723096.0,8.1,4168.0,Mystery,Thriller,,,,,
1004,Amores perros,55,20908467.0,7.6,537.0,Drama,Thriller,,,,,
1005,Along Came a Spider,2043,105178561.0,6.1,408.0,Crime,Mystery,Thriller,Action,,,
1006,Blow,4133,83282296.0,7.4,1352.0,Crime,Drama,,,,,
1007,Pok梨븁on: Spell of the Unknown,10991,68411275.0,6.0,143.0,Adventure,Fantasy,Animation,Action,Family,,
1008,Bridget Jones's Diary,634,281929795.0,6.6,1397.0,Comedy,Romance,Drama,,,,
1009,Scarface,111,65884703.0,8.0,3017.0,Action,Crime,Drama,Thriller,,,
1010,The Mummy Returns,1734,433013274.0,6.0,2258.0,Adventure,Action,Fantasy,,,,
1011,Cleopatra,8095,71000000.0,6.7,148.0,Drama,History,Romance,,,,
1012,Krull,849,16519460.0,5.8,130.0,Fantasy,Action,Adventure,,,,
1013,Love Story,9062,136400000.0,6.6,123.0,Drama,Romance,,,,,
1014,A Knight's Tale,9476,117487473.0,6.6,933.0,Adventure,Drama,Romance,Action,,,
1015,Shrek,808,484409218.0,7.3,4183.0,Adventure,Animation,Comedy,Family,Fantasy,,
1016,Moulin Rouge!,824,179213434.0,7.4,1348.0,Drama,Music,Romance,,,,
1017,Pearl Harbor,676,449220945.0,6.6,1833.0,History,Romance,War,,,,
1018,City Slickers,1406,179033791.0,6.2,232.0,Action,Adventure,Comedy,Drama,Western,,
1019,Mississippi Burning,1632,34604000.0,7.4,336.0,Thriller,Crime,Drama,,,,
1020,The Magnificent Seven,966,4905000.0,7.4,472.0,Western,,,,,,
1021,Throw Momma from the Train,11896,57915972.0,6.0,147.0,Crime,Comedy,,,,,
1022,Evolution,9397,98376292.0,5.7,650.0,Action,Comedy,Science Fiction,,,,
1023,Swordfish,9705,147080413.0,6.1,946.0,Action,Crime,Thriller,,,,
1024,Point Break,1089,83531958.0,6.9,861.0,Action,Thriller,Crime,,,,
1025,Tootsie,9576,177200000.0,6.9,429.0,Comedy,Romance,,,,,
1026,Atlantis: The Lost Empire,10865,186053725.0,6.7,1257.0,Animation,Family,Adventure,Science Fiction,,,
1027,Lara Croft: Tomb Raider,1995,274703340.0,5.7,2235.0,Adventure,Fantasy,Action,Thriller,,,
1028,The Fast and the Furious,9799,207283925.0,6.6,3485.0,Action,Crime,Thriller,,,,
1029,A.I. Artificial Intelligence,644,235926552.0,6.8,2011.0,Drama,Science Fiction,Adventure,,,,
1030,Kiss of the Dragon,2140,64437847.0,6.4,304.0,Action,Crime,Thriller,,,,
1031,The Cannonball Run,11286,72179579.0,6.2,161.0,Comedy,,,,,,
1032,The Man Who Shot Liberty Valance,11697,8000000.0,7.4,272.0,Western,,,,,,
1033,Outland,10540,17374595.0,6.2,153.0,Science Fiction,,,,,,
1034,The Way of the Dragon,9462,85000000.0,7.4,235.0,Action,Crime,,,,,
1035,Final Fantasy: The Spirits Within,2114,85131830.0,5.9,441.0,Adventure,Action,Animation,Fantasy,Science Fiction,Thriller,
1036,Legally Blonde,8835,141774679.0,6.2,908.0,Comedy,,,,,,
1037,The Score,11371,71069884.0,6.7,436.0,Action,Crime,Thriller,,,,
1038,Above the Law,9395,18869631.0,5.9,140.0,Action,Adventure,Drama,Thriller,,,
1039,The Adventures of Baron Munchausen,14506,8083123.0,6.9,185.0,Action,Adventure,Comedy,Fantasy,,,
1040,The Blob,9599,8247943.0,6.3,187.0,Horror,Science Fiction,,,,,
1041,Cocktail,7520,171504781.0,5.7,330.0,Drama,Romance,,,,,
1042,Coming to America,9602,288752301.0,6.5,944.0,Comedy,Romance,,,,,
1043,Critters,3980,13167232.0,5.9,221.0,Action,Comedy,Horror,Science Fiction,Thriller,,
1044,Frantic,10675,17637950.0,6.6,232.0,Crime,Drama,Mystery,Thriller,,,
1045,The Great Outdoors,2617,43455230.0,6.4,155.0,Comedy,,,,,,
1046,The Land Before Time,12144,84460846.0,7.0,660.0,Animation,Adventure,Family,,,,
1047,Red Heat,9604,34994648.0,5.8,360.0,Action,Crime,,,,,
1048,The Return of the Living Dead,10925,14237000.0,7.3,270.0,Comedy,Horror,,,,,
1049,The Serpent and the Rainbow,11503,19595031.0,6.2,120.0,Horror,Thriller,,,,,
1050,They Live,8337,13008928.0,7.1,562.0,Action,Horror,Science Fiction,Thriller,,,
1051,Twins,9493,216614388.0,5.7,566.0,Comedy,,,,,,
1052,Always,11352,74134790.0,6.0,136.0,Fantasy,Drama,Romance,,,,
1053,Bill & Ted's Excellent Adventure,1648,40485039.0,6.7,464.0,Adventure,Comedy,Science Fiction,,,,
1054,Black Rain,4105,45892212.0,6.2,250.0,Action,Thriller,Crime,,,,
1055,Casualties of War,10142,18671317.0,6.8,203.0,Drama,History,War,,,,
1056,Kickboxer,10222,14697005.0,6.3,257.0,Action,Thriller,,,,,
1057,Leviathan,14372,15704614.0,6.0,125.0,Adventure,Horror,Action,Thriller,Science Fiction,,
1058,Lock Up,9972,22099847.0,6.2,208.0,Action,Adventure,Crime,Drama,Thriller,,
1059,Look Who's Talking,9494,296000000.0,5.8,546.0,Comedy,Romance,,,,,
1060,Major League,9942,49797148.0,6.7,222.0,Comedy,,,,,,
1061,Jurassic Park III,331,368780809.0,5.7,2109.0,Adventure,Action,Thriller,Science Fiction,,,
1062,Brother,327,15250000.0,6.8,107.0,Crime,Drama,Thriller,,,,
1063,Planet of the Apes,869,362211740.0,5.6,1270.0,Thriller,Science Fiction,Action,Adventure,,,
1064,Wet Hot American Summer,2171,295206.0,6.4,271.0,Comedy,,,,,,
1065,Road House,10135,30050028.0,6.3,259.0,Action,Thriller,,,,,
1066,Sea of Love,12150,110879513.0,6.7,144.0,Drama,Crime,Mystery,,,,
1067,"See No Evil, Hear No Evil",11185,46908987.0,6.4,220.0,Crime,Comedy,,,,,
1068,Tango & Cash,9618,63408614.0,6.1,468.0,Action,Adventure,Comedy,,,,
1069,Uncle Buck,2616,79258538.0,6.6,338.0,Comedy,Drama,Family,,,,
1070,Original Sin,2057,35402320.0,5.8,200.0,Thriller,,,,,,
1071,The Princess Diaries,9880,165335153.0,6.5,1063.0,Comedy,Family,Romance,,,,
1072,Rush Hour 2,5175,347325802.0,6.4,1078.0,Action,Comedy,Crime,Thriller,,,
1073,Altered States,11542,19853892.0,6.7,169.0,Mystery,Drama,Fantasy,Science Fiction,Thriller,Horror,
1074,American Pie 2,2770,287553595.0,6.0,1375.0,Comedy,Romance,,,,,
1075,Osmosis Jones,12610,13596911.0,6.0,237.0,Adventure,Animation,Action,Comedy,Family,,
1076,Session 9,10972,373967.0,6.2,255.0,Horror,Mystery,,,,,
1077,Captain Corelli's Mandolin,1722,62112895.0,5.6,146.0,Drama,History,Romance,,,,
1078,Rat Race,9896,85498534.0,6.0,531.0,Adventure,Comedy,,,,,
1079,Jay and Silent Bob Strike Back,2294,33788161.0,6.4,491.0,Comedy,,,,,,
1080,Jeepers Creepers,8922,59217789.0,6.1,731.0,Horror,Thriller,,,,,
1081,Rock Star,12508,16991902.0,6.0,194.0,Music,Drama,Comedy,,,,
1082,Hardball,20857,40222729.0,6.3,126.0,Comedy,Romance,,,,,
1083,Training Day,2034,104876233.0,7.3,1665.0,Action,Crime,Drama,Thriller,,,
1084,"It's a Mad, Mad, Mad, Mad World",11576,60000000.0,7.0,142.0,Action,Adventure,Comedy,Crime,,,
1085,Play Misty for Me,15393,10600000.0,6.5,102.0,Crime,Drama,Romance,Thriller,,,
1086,Don't Say a Word,12103,100020092.0,6.0,223.0,Thriller,,,,,,
1087,Hearts in Atlantis,11313,24185781.0,6.5,132.0,Drama,Mystery,,,,,
1088,Zoolander,9398,60780981.0,6.1,1363.0,Comedy,,,,,,
1089,Joy Ride,10866,36642838.0,6.3,328.0,Mystery,Thriller,Drama,,,,
1090,Serendipity,9778,77516304.0,6.6,529.0,Comedy,Romance,,,,,
1091,Bandits,3172,67631903.0,6.2,307.0,Action,Comedy,Crime,Romance,,,
1092,Mulholland Drive,1018,20117339.0,7.7,1517.0,Thriller,Drama,Mystery,,,,
1093,Dirty Harry,984,35976000.0,7.4,630.0,Action,Crime,Thriller,,,,
1094,Fiddler on the Roof,14811,83304330.0,7.4,136.0,Drama,Romance,,,,,
1095,From Hell,768,74558115.0,6.6,758.0,Horror,Mystery,Thriller,,,,
1096,The Last Castle,2100,27642707.0,7.0,290.0,Action,Drama,Thriller,,,,
1097,Riding in Cars with Boys,11091,35743308.0,6.5,108.0,Comedy,Drama,Romance,,,,
1098,K-PAX,167,50315140.0,7.1,710.0,Drama,Science Fiction,,,,,
1099,Donnie Darko,141,1270522.0,7.7,3574.0,Fantasy,Drama,Mystery,,,,
1100,"Monsters, Inc.",585,562816256.0,7.5,6150.0,Animation,Comedy,Family,,,,
1101,The One,10796,72700000.0,5.7,445.0,Action,Science Fiction,Thriller,,,,
1102,Shallow Hal,9889,141069860.0,5.7,764.0,Comedy,Romance,,,,,
1103,Harry Potter and the Philosopher's Stone,671,976475550.0,7.5,7188.0,Adventure,Fantasy,Family,,,,
1104,Spy Game,1535,143049560.0,6.8,592.0,Action,Crime,Thriller,,,,
1105,The Devil's Backbone,1433,6459020.0,7.2,277.0,Fantasy,Drama,Horror,Thriller,Science Fiction,,
1106,Dressed to Kill,11033,31899000.0,6.8,159.0,Horror,Mystery,Thriller,,,,
1107,Flash Gordon,3604,27107960.0,6.1,237.0,Science Fiction,,,,,,
1108,The Enforcer,10649,46236000.0,6.7,232.0,Action,Crime,Thriller,,,,
1109,The Gauntlet,17689,26414658.0,6.6,121.0,Drama,Action,Crime,Thriller,,,
1110,Sudden Impact,10650,67642693.0,6.5,210.0,Action,Crime,Thriller,,,,
1111,Behind Enemy Lines,8007,91753202.0,6.0,464.0,Action,Drama,Thriller,War,,,
1112,Ocean's Eleven,161,450717150.0,7.2,3857.0,Thriller,Crime,,,,,
1113,Am梨뷿ie,194,173921954.0,7.8,3403.0,Comedy,Romance,,,,,
1114,Vanilla Sky,1903,203388341.0,6.5,1100.0,Drama,Mystery,Romance,Science Fiction,Thriller,,
1115,The Royal Tenenbaums,9428,71441250.0,7.4,1317.0,Comedy,Drama,,,,,
1116,How High,8386,31155435.0,6.4,230.0,Comedy,,,,,,
1117,Jimmy Neutron: Boy Genius,12589,80936232.0,5.6,235.0,Action,Adventure,Animation,Comedy,Family,Fantasy,Science Fiction
1118,The Lord of the Rings: The Fellowship of the Ring,120,871368364.0,8.0,8892.0,Adventure,Fantasy,Action,,,,
1119,The Majestic,11086,37317558.0,6.6,193.0,Drama,Romance,,,,,
1120,A Beautiful Mind,453,313542341.0,7.7,3087.0,Drama,Romance,,,,,
1121,Witness for the Prosecution,37257,9000000.0,8.1,278.0,Drama,Mystery,Crime,,,,
1122,Ali,8489,87713825.0,6.7,457.0,Drama,,,,,,
1123,Black Hawk Down,855,172989651.0,7.2,1832.0,Action,History,War,,,,
1124,Gosford Park,5279,87754044.0,6.8,256.0,Drama,Mystery,Thriller,,,,
1125,I Am Sam,10950,92542418.0,7.2,542.0,Drama,,,,,,
1126,Monster's Ball,1365,44909486.0,6.6,254.0,Drama,Romance,,,,,
1127,Brotherhood of the Wolf,6312,70752904.0,6.6,404.0,Adventure,Horror,Action,History,,,
1128,Another 48 Hrs.,11595,153518974.0,5.8,205.0,Thriller,Action,Comedy,Crime,Drama,,
1129,Conan the Destroyer,9610,100000000.0,5.8,391.0,Adventure,Fantasy,Action,,,,
1130,48 Hrs.,150,78868508.0,6.5,364.0,Thriller,Action,Comedy,Crime,Drama,,
1131,Dragon: The Bruce Lee Story,10423,63513743.0,6.8,156.0,Drama,,,,,,
1132,M*A*S*H,651,81600000.0,6.9,238.0,Comedy,Drama,War,,,,
1133,The Count of Monte Cristo,11362,75395048.0,7.3,463.0,Action,Adventure,Drama,Thriller,,,
1134,The Mothman Prophecies,2637,55157539.0,6.1,307.0,Drama,Horror,Mystery,,,,
1135,A Walk to Remember,10229,41227069.0,7.5,1057.0,Drama,Romance,,,,,
1136,Big Fat Liar,11870,52970014.0,5.6,202.0,Comedy,Family,,,,,
1137,Baby's Day Out,11212,16671505.0,5.8,281.0,Action,Adventure,Comedy,Family,,,
1138,Hart's War,10592,32287044.0,5.9,246.0,Drama,War,,,,,
1139,John Q,8470,102244770.0,7.0,604.0,Drama,Thriller,Crime,,,,
1140,Return to Never Land,16690,109862682.0,6.1,304.0,Adventure,Fantasy,Animation,Family,,,
1141,Super Troopers,39939,18492362.0,6.6,367.0,Comedy,Crime,Mystery,,,,
1142,The Good Son,9272,44456478.0,6.2,202.0,Drama,Horror,Thriller,,,,
1143,Dragonfly,10052,52322400.0,6.2,209.0,Drama,,,,,,
1144,We Were Soldiers,10590,114660784.0,6.7,531.0,Action,History,War,,,,
1145,The Time Machine,2135,123729176.0,5.8,644.0,Science Fiction,Adventure,Action,,,,
1146,Ice Age,425,383257136.0,7.1,3954.0,Animation,Comedy,Family,Adventure,,,
1147,Resident Evil,1576,102984862.0,6.4,2100.0,Horror,Action,Science Fiction,,,,
1148,Y Tu Mam李� Tambi梨븂,1391,33616692.0,7.3,321.0,Drama,Romance,,,,,
1149,Blade II,36586,155010032.0,6.3,1556.0,Fantasy,Horror,Action,Thriller,,,
1150,Panic Room,4547,196397415.0,6.6,1303.0,Crime,Drama,Thriller,,,,
1151,The Rookie,14635,75597042.0,6.5,112.0,Drama,Family,,,,,
1152,The Piano Teacher,1791,9801375.0,7.2,197.0,Drama,Romance,,,,,
1153,High Crimes,11560,63781810.0,6.1,187.0,Drama,Mystery,Thriller,Crime,,,
1154,National Lampoon占쏙옙�뀼 Van Wilder,11452,38275483.0,5.9,867.0,Comedy,Romance,,,,,
1155,Rashomon,548,96568.0,8.0,471.0,Crime,Drama,Mystery,,,,
1156,Changing Lanes,1537,94935764.0,5.9,306.0,Action,Adventure,Crime,Thriller,,,
1157,Frailty,12149,13110448.0,7.0,338.0,Drama,Thriller,Crime,,,,
1158,My Big Fat Greek Wedding,8346,368744044.0,6.2,686.0,Comedy,Drama,Romance,,,,
1159,Murder by Numbers,11892,56714147.0,6.0,275.0,Crime,Drama,Thriller,,,,
1160,Life or Something Like It,16643,16872671.0,5.7,126.0,Comedy,Drama,Romance,,,,
1161,Salton Sea,11468,676698.0,7.0,109.0,Crime,Drama,Mystery,Thriller,,,
1162,Spider-Man,557,821708551.0,6.8,5398.0,Fantasy,Action,,,,,
1163,White Fang,12227,34793160.0,6.5,139.0,Action,Adventure,Drama,Family,,,
1164,Unfaithful,2251,119137784.0,6.3,282.0,Thriller,Drama,,,,,
1165,About a Boy,245,129000000.0,6.6,627.0,Drama,Comedy,Romance,,,,
1166,Star Wars: Episode II - Attack of the Clones,1894,649398328.0,6.4,4074.0,Adventure,Action,Science Fiction,,,,
1167,The Believer,4012,416925.0,6.8,152.0,Drama,,,,,,
1168,Enough,1957,51801187.0,6.2,268.0,Drama,Thriller,,,,,
1169,Insomnia,320,113714830.0,6.8,1181.0,Crime,Mystery,Thriller,,,,
1170,Spirit: Stallion of the Cimarron,9023,122563539.0,7.4,870.0,Western,Animation,Adventure,Comedy,Family,,
1171,The Sum of All Fears,4614,193000000.0,5.9,447.0,Thriller,Action,Drama,,,,
1172,The Bourne Identity,2501,214034224.0,7.3,3640.0,Action,Drama,Mystery,Thriller,,,
1173,Windtalkers,12100,77628265.0,5.8,345.0,Drama,Action,History,War,,,
1174,Lilo & Stitch,11544,145771527.0,7.1,1371.0,Animation,Family,,,,,
1175,Minority Report,180,358372926.0,7.1,2663.0,Action,Thriller,Science Fiction,Mystery,,,
1176,Mr. Deeds,2022,171269535.0,5.6,660.0,Comedy,Romance,,,,,
1177,Men in Black II,608,441818803.0,6.1,3188.0,Action,Adventure,Comedy,Science Fiction,,,
1178,Reign of Fire,6278,43061982.0,6.0,684.0,Adventure,Action,Fantasy,,,,
1179,Road to Perdition,4147,181001478.0,7.3,1102.0,Thriller,Crime,Drama,,,,
1180,K-19: The Widowmaker,8665,35168966.0,6.1,273.0,Drama,History,Thriller,,,,
1181,Austin Powers in Goldmember,818,296655431.0,5.9,997.0,Comedy,Crime,Science Fiction,,,,
1182,Top Secret!,8764,20458340.0,7.0,241.0,Comedy,,,,,,
1183,Signs,2675,408247917.0,6.4,1624.0,Drama,Thriller,Science Fiction,Mystery,,,
1184,The Good Girl,9962,16856124.0,6.1,183.0,Drama,Comedy,Romance,,,,
1185,Blood Work,9573,26199517.0,6.1,210.0,Crime,Drama,Mystery,Thriller,,,
1186,xXx,7451,277448382.0,5.8,1454.0,Action,Adventure,Thriller,,,,
1187,Blue Crush,9266,51842679.0,5.6,164.0,Adventure,,,,,,
1188,One Hour Photo,9357,52223306.0,6.6,444.0,Horror,Thriller,,,,,
1189,Undisputed,15070,12398628.0,6.1,141.0,Action,Adventure,Drama,Thriller,,,
1190,Clash of the Titans,10323,41092328.0,6.8,208.0,Adventure,Fantasy,Family,,,,
1191,Hot Shots!,9595,181096164.0,6.4,588.0,Action,Comedy,War,,,,
1192,Barbershop,10611,75781642.0,6.2,139.0,Comedy,Drama,,,,,
1193,The Transporter,4108,43928932.0,6.6,1724.0,Action,Crime,Thriller,,,,
1194,The Hills Have Eyes,12262,25000000.0,6.1,145.0,Horror,,,,,,
1195,The Four Feathers,9093,29882645.0,6.5,164.0,War,Adventure,Drama,Romance,,,
1196,Trapped,9039,6916869.0,5.8,140.0,Action,Crime,Drama,Thriller,,,
1197,Secretary,11013,9304609.0,6.8,378.0,Comedy,Drama,Romance,,,,
1198,Spirited Away,129,274925095.0,8.3,3968.0,Fantasy,Adventure,Animation,Family,,,
1199,Sweet Home Alabama,11529,180622424.0,6.1,408.0,Comedy,Romance,,,,,
1200,Red Dragon,9533,209196298.0,6.7,1142.0,Crime,Thriller,Horror,,,,
1201,Tuck Everlasting,13768,19158074.0,6.4,133.0,Drama,Family,Fantasy,Romance,Science Fiction,,
1202,Bowling for Columbine,1430,35564473.0,7.3,467.0,Documentary,,,,,,
1203,Punch-Drunk Love,8051,17000000.0,6.9,542.0,Comedy,Drama,Romance,,,,
1204,The Ring,565,249348933.0,6.5,1720.0,Horror,Mystery,,,,,
1205,Saturday Night Fever,11009,237113184.0,6.5,383.0,Drama,Music,,,,,
1206,Blow Out,11644,12000000.0,7.3,243.0,Drama,Mystery,Thriller,,,,
1207,Gallipoli,11646,11740000.0,7.1,111.0,Adventure,Drama,History,War,,,
1208,Jackass: The Movie,9012,64282312.0,6.1,355.0,Documentary,Comedy,,,,,
1209,Frida,1360,56298474.0,7.3,397.0,Drama,Romance,,,,,
1210,Femme Fatale,9280,16838910.0,6.2,142.0,Thriller,Crime,Romance,,,,
1211,8 Mile,65,215000000.0,6.8,1676.0,Drama,,,,,,
1212,Far from Heaven,10712,29027914.0,6.9,145.0,Drama,Romance,,,,,
1213,Harry Potter and the Chamber of Secrets,672,876688482.0,7.4,5966.0,Adventure,Fantasy,Family,,,,
1214,Scanners,9538,14225876.0,6.5,248.0,Horror,Science Fiction,Thriller,,,,
1215,Die Another Day,36669,431971116.0,5.8,1112.0,Adventure,Action,Thriller,,,,
1216,Friday After Next,10426,33526835.0,6.0,103.0,Comedy,,,,,,
1217,Talk to Her,64,51001550.0,7.5,273.0,Drama,Romance,,,,,
1218,Solaris,2103,30002758.0,5.9,378.0,Drama,Science Fiction,Mystery,Romance,,,
1219,Treasure Planet,9016,109578115.0,7.2,980.0,Adventure,Animation,Family,Fantasy,Science Fiction,,
1220,Zulu,14433,8000000.0,7.4,137.0,Action,Drama,History,War,,,
1221,Analyze That,9932,55003135.0,5.7,385.0,Comedy,Crime,,,,,
1222,Adaptation.,2757,32801173.0,7.3,649.0,Comedy,Crime,Drama,,,,
1223,Equilibrium,7299,5359645.0,6.9,1584.0,Action,Science Fiction,Thriller,,,,
1224,Escape to Victory,17360,27453418.0,6.7,163.0,Action,Drama,,,,,
1225,Drumline,13497,57588485.0,6.2,118.0,Drama,Romance,Comedy,Music,,,
1226,Maid in Manhattan,7303,154906693.0,5.6,493.0,Comedy,Drama,Romance,,,,
1227,Star Trek: Nemesis,201,67312826.0,6.1,488.0,Science Fiction,Action,Adventure,Thriller,,,
1228,About Schmidt,2755,105834556.0,6.7,365.0,Drama,Comedy,,,,,
1229,The Lord of the Rings: The Two Towers,121,926287400.0,8.0,7641.0,Adventure,Fantasy,Action,,,,
1230,25th Hour,1429,13060843.0,7.2,640.0,Crime,Drama,,,,,
1231,Antwone Fisher,13435,23367586.0,6.7,140.0,Drama,Romance,,,,,
1232,Gangs of New York,3131,193772504.0,7.1,1964.0,Drama,History,Crime,,,,
1233,Two Weeks Notice,2642,93354918.0,5.9,505.0,Comedy,Romance,,,,,
1234,Narc,11022,12633747.0,6.8,144.0,Action,Crime,Drama,Thriller,,,
1235,Catch Me If You Can,640,352114312.0,7.7,3917.0,Drama,Crime,,,,,
1236,Pinocchio,10599,41323171.0,5.6,144.0,Comedy,Family,Fantasy,,,,
1237,Chicago,1574,306776732.0,6.9,695.0,Action,Comedy,Crime,Drama,Music,,
1238,The Hours,590,41597830.0,7.0,461.0,Drama,,,,,,
1239,The Pianist,423,120072577.0,8.1,1927.0,Drama,War,,,,,
1240,Confessions of a Dangerous Mind,4912,33013805.0,6.6,281.0,Comedy,Crime,Drama,Romance,Thriller,,
1241,City of God,598,30641770.0,8.2,1852.0,Drama,Crime,,,,,
1242,Band of Outsiders,8073,182857.0,7.5,103.0,Crime,Drama,Romance,,,,
1243,Final Destination 2,9358,90426405.0,5.9,1046.0,Horror,Mystery,,,,,
1244,May,10894,150277.0,6.3,153.0,Drama,Horror,Thriller,Romance,,,
1245,How to Lose a Guy in 10 Days,9919,177371441.0,6.3,873.0,Comedy,Romance,,,,,
1246,Shanghai Knights,6038,88323487.0,6.0,707.0,Action,Adventure,Comedy,Western,,,
1247,The Jungle Book 2,14873,135680000.0,5.6,278.0,Family,Animation,Adventure,,,,
1248,The Life of David Gale,11615,38955598.0,7.3,497.0,Drama,Thriller,Crime,,,,
1249,Old School,11635,87055349.0,6.6,552.0,Comedy,,,,,,
1250,Cradle 2 the Grave,10623,56489558.0,5.8,242.0,Action,Crime,Drama,,,,
1251,Tears of the Sun,9567,85632458.0,6.4,582.0,Action,Drama,War,,,,
1252,Bend It Like Beckham,455,76578641.0,6.2,593.0,Comedy,Drama,Romance,,,,
1253,The Hunted,10632,34234008.0,6.0,194.0,Drama,Action,Thriller,Crime,,,
1254,Ringu,2671,8690429.0,6.9,310.0,Horror,Thriller,,,,,
1255,Basic,10782,42792561.0,6.2,290.0,Action,Drama,Mystery,Thriller,Crime,,
1256,A Man Apart,8409,44350926.0,5.8,261.0,Action,Drama,,,,,
1257,Phone Booth,1817,97837138.0,6.7,1087.0,Thriller,Drama,,,,,
1258,Anger Management,9506,195745823.0,5.9,937.0,Comedy,,,,,,
1259,House of 1000 Corpses,2662,16829545.0,6.0,310.0,Horror,,,,,,
1260,Straw Dogs,994,3251794.0,7.2,230.0,Crime,Drama,Thriller,Mystery,,,
1261,The Andromeda Strain,10514,12376563.0,7.0,196.0,Science Fiction,Thriller,,,,,
1262,Identity,2832,90259536.0,7.1,1090.0,Mystery,Thriller,,,,,
1263,The Lizzie McGuire Movie,18736,55534455.0,5.8,292.0,Family,Comedy,,,,,
1264,X2,36658,407711549.0,6.8,3572.0,Adventure,Action,Science Fiction,Thriller,,,
1265,Daddy Day Care,10708,164433867.0,5.6,526.0,Comedy,Family,,,,,
1266,The Matrix Reloaded,604,738599701.0,6.7,3500.0,Adventure,Action,Thriller,Science Fiction,,,
1267,Down with Love,10720,20298207.0,6.1,202.0,Action,Comedy,Romance,Thriller,,,
1268,The Spanish Apartment,1555,3897799.0,7.0,276.0,Drama,Comedy,Romance,,,,
1269,Bruce Almighty,310,484572835.0,6.4,3121.0,Fantasy,Comedy,,,,,
